subscriptionName,resourceGroup,resourceType,resourceName,recommendationDisplayName,severity,state,controls
Connectivity-T,rg-shared-t-we-001,apis,rdwopendata,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,rdw,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,promptexecutoraitask,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,products,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,powerdocs,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,postcodeapi,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,paymentsod,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,payments,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,parties,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,orders,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,openai,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,ondemandleadsupdates,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,ondemandleads,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,offers,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,notifications,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,nextproducts,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,nextpayments,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,next,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,neota,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,kvk,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,jwpi-functions,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,jwpi-api,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,intermediaries,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,if173_upload_documenten,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,if172_verzekerde_gegevens_wijzigen,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,if168_ophalen_document,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,if167_ophalen_dossier,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,if165_verkooppunten_overzicht,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,if164_inzage_toewijzen_tp,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,if161_ophalen_dossier_overzicht,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,if161,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,if159_accountnaam_wijzigen,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,if129_documentinhoud,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,if128_documentoverzicht,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,ibancheckapi,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,googlegeocode,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,googleautocomplete,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,fishapi,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,exponed,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,elasticsearch,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,documentshoporders,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,documents,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,dmsifunctions,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,dmscontentserver,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,dmsauthenticatie,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,deployteq,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,dekra,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,dd3i,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,dastransaction,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,compliancycheckapi,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,clientcoverage,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,claims,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,ced,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,bom,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,authorizations,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,appointment,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,appianaitask,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,appian-portals,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,agreements,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,address,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,accounts,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-shared-t-we-001,apis,6576dc8025181e4b417d789c,API Management APIs should use only encrypted protocols,High,Healthy,Encrypt data in transit
Connectivity-T,rg-sb-t-we-001,namespaces,sb-shared-t-we-001,Diagnostic logs in Service Bus should be enabled,Low,Healthy,Enable auditing and logging
Connectivity-T,rg-dns-t-we-001,subnets,dns,Subnets should be associated with a network security group,Low,NotApplicable,Implement security best practices
Connectivity-T,rg-dns-t-we-001,virtualnetworks,vnet-dns-t-we-001,Network Watcher should be enabled,Low,Healthy,Implement security best practices
Connectivity-T,rg-dns-t-we-001,virtualnetworks,vnet-dns-t-we-001,Azure DDoS Protection Standard should be enabled,Medium,NotApplicable,Protect applications against DDoS attacks
Connectivity-T,,,9833a443-8e4a-4800-90d4-92e33e8008d4,Guest accounts with read permissions on Azure resources should be removed,High,Healthy,Implement security best practices
Connectivity-T,,,9833a443-8e4a-4800-90d4-92e33e8008d4,Microsoft Defender for Resource Manager should be enabled,High,Healthy,Enable enhanced security features
Connectivity-T,,,9833a443-8e4a-4800-90d4-92e33e8008d4,Microsoft Defender for Containers should be enabled,High,NotApplicable,Enable enhanced security features
Connectivity-T,,,9833a443-8e4a-4800-90d4-92e33e8008d4,Microsoft Defender CSPM should be enabled,High,Unhealthy,Enable enhanced security features
Connectivity-T,,,9833a443-8e4a-4800-90d4-92e33e8008d4,Microsoft Defender for open-source relational databases should be enabled,High,NotApplicable,Enable enhanced security features
Connectivity-T,,,9833a443-8e4a-4800-90d4-92e33e8008d4,Microsoft Defender for Key Vault should be enabled,High,Healthy,Enable enhanced security features
Connectivity-T,,,9833a443-8e4a-4800-90d4-92e33e8008d4,Email notification to subscription owner for high severity alerts should be enabled,Medium,Unhealthy,Implement security best practices
Connectivity-T,,,9833a443-8e4a-4800-90d4-92e33e8008d4,Microsoft Defender for APIs should be enabled,High,Unhealthy,Enable enhanced security features
Connectivity-T,,,9833a443-8e4a-4800-90d4-92e33e8008d4,Subscriptions should have a contact email address for security issues,Low,Unhealthy,Implement security best practices
Connectivity-T,,,9833a443-8e4a-4800-90d4-92e33e8008d4,A maximum of 3 owners should be designated for subscriptions,High,Healthy,Implement security best practices
Connectivity-T,,,9833a443-8e4a-4800-90d4-92e33e8008d4,Microsoft Defender for SQL servers on machines should be enabled,High,NotApplicable,Enable enhanced security features
Connectivity-T,,,9833a443-8e4a-4800-90d4-92e33e8008d4,Microsoft Defender for Azure SQL Database servers should be enabled,High,Healthy,Enable enhanced security features
Connectivity-T,,,9833a443-8e4a-4800-90d4-92e33e8008d4,Microsoft Defender for servers should be enabled,High,NotApplicable,Enable enhanced security features
Connectivity-T,,,9833a443-8e4a-4800-90d4-92e33e8008d4,Email notification for high severity alerts should be enabled,Low,Unhealthy,Implement security best practices
Connectivity-T,,,9833a443-8e4a-4800-90d4-92e33e8008d4,There should be more than one owner assigned to subscriptions,High,Healthy,Implement security best practices
Connectivity-T,,,9833a443-8e4a-4800-90d4-92e33e8008d4,Microsoft Defender for Storage plan should be enabled with Malware Scanning and Sensitive Data Threat Detection,High,Healthy,Enable enhanced security features
